;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
0;1963.966067757914;4561.085354707271;3344.1584972276423;2193.646196391482;2692.2096766390587;3133.7872296373025;2190.7089187334855;3003.109437213105;3716.4804694164386;2250.2517941648043;1023.3851026211786;4446.477948906834;4423.668441307302;2824.1298296334303;1161.9447637840278;2702.0636592313717;4564.450780651087;4821.337759662933;1851.4962161972405;2555.222207131872;2288.11540571732;4919.275445652636;3540.6696969902705;150.78410562382604;3088.443586027102;3825.8494456015214;4377.67581130058;997.7705542977249;5124.226046484661;3962.904373196862;3173.948035972682;2223.2893482384193;3095.0547715921884;3231.600338229954;2997.1826196730676;4440.993167730611;2054.4588559860363;2411.811998794679;3469.633692008154;5264.523597724576;3567.6079600927187;3376.3948031763916;3919.653699685419;3653.0704207628646;4486.378942320785;1598.3618467188346;3911.2638948545505;4243.470403878187;2622.464909231502;3994.877922658637
1;3278.2936659726165;704.5016161741305;1933.831421978357;3265.391511560823;2697.5810186368153;1704.1358779646234;3071.369505737484;1639.7464299713931;1767.3038907271373;3334.5250829137417;4200.898722405098;708.5123050628772;688.9488465552049;2288.7125822773573;4016.44207857142;2262.9081916051714;202.02788909552896;226.82908494324042;3362.8008004119015;2399.89589283925;2961.296423730646;312.4634765521012;1975.3518548861048;4967.8727760778165;2181.5096925867206;1365.9063999121202;864.7667402475233;4127.150783967345;828.3337323357622;866.6687287985994;1918.3468568187045;3239.259814433924;1591.8132610972104;1681.0316310780881;2016.8225058611517;582.4767865274545;2992.3931897850366;2944.4911753375604;1620.039042590755;386.7639495711003;2190.9080325794075;1869.9691367916596;1029.9622207003229;1119.180131818796;777.8626890940618;3280.702476266347;919.6626160235379;551.8360234906394;2507.3086531126505;1397.7189447456767
2;750.0653217630905;2365.5493164173363;1315.3454380043268;200.7103290285769;1179.2966100386323;1580.438955159795;103.53496953659251;1230.8819576014614;1426.6232632384279;184.61402943238278;1378.3183187682168;2684.850393774028;2209.6405096259004;1103.5097121873757;1147.7668432979913;503.45138641732046;3066.3434337306544;2532.9911898617297;407.92511399725504;1071.3416230325986;232.489994805917;2575.438762082806;1282.6579745871566;1975.3986475538286;869.1157192982325;1563.1587300878496;1947.4216203950157;1359.9536998712488;2641.8448344483204;1902.5721768089165;1271.1305640566418;161.84134325008512;1406.644514301985;1290.1222166026841;930.1292676209158;2586.6131105520544;31.960159475709137;152.48146988689933;1211.4045637205204;2814.4342385377695;1133.1012330219112;1078.2682604963554;1897.9948635379562;1752.2854165464728;2255.111179246797;688.6482995928287;2139.993698480632;2419.703752400615;432.7564699820389;1381.0683244618322
3;3027.0624906853927;769.3495960874993;1948.939231878382;3371.9300540315617;2553.022336299304;1838.460363030609;3022.4444525361855;1714.1840343865924;1490.3015393974838;2806.688698668353;3799.561742348203;749.2319081263188;655.4170995143957;2105.081965416456;4271.345623801215;2565.716144667539;42.542692355456325;206.33203658346218;2979.0510360034114;2643.9688990571262;2821.521601511576;200.890125398148;1809.104052535183;5086.578444546049;2275.6165783828487;1444.22255633154;842.6083703049745;4309.333394188381;963.3888774298536;905.4298895334015;1622.296863820451;2828.6445373048987;1555.2475286125787;1482.1037630338653;1844.0678090667445;465.60455979410017;2762.8301446028577;2743.1682797658673;1591.2854323366234;224.94381490659282;1990.690131855478;2080.2117573090222;887.1287828675147;988.7649514816795;905.9299089621844;3286.021677015013;821.5659875067413;367.78919148919573;2335.220969066671;1413.9955135730581
4;1168.67613681873;3420.1678629145576;2377.337077745931;1059.4016840142451;1885.62213657455;2508.6787777401787;1323.7479230030772;2451.48095025023;2476.0945662435934;1388.3262337378285;329.60979140801265;3946.116404373449;3196.1871631337376;2059.6156739572216;401.38880830175384;1767.5233401339358;4161.173201625516;4271.763271018267;903.2181389850558;2056.2769966416636;1642.327108398698;4063.26424335951;2286.3616722099387;761.2685363363336;1921.1898633412025;2735.76753317338;3541.713519935431;356.3498690947511;3913.7560357980883;3495.3551951988925;2496.9065786016886;1246.8786879305435;2418.2451029393937;2570.2252499679958;2154.0719083740923;3530.621477456096;1457.6135293073453;1537.6199010987843;2708.097206550126;3900.274122694375;2694.814635400738;2131.718271951875;2973.792708112158;3365.085668018306;4166.106532142776;693.170646703172;3077.1198247010857;3657.400607929434;1818.07925325508;2948.759783413286
5;1069.0443093671108;3175.4576564642657;2503.9213923639404;1175.9866862047938;1566.6838135940043;2194.606782885143;1416.3418963048819;2469.1587987465164;2630.397369161493;1470.5035391113222;67.4660074586859;3857.7544162615113;3336.5774624899545;2116.9834707802547;669.5613795426674;1636.6032573126893;4080.8589237525634;4035.2461104307395;973.0370163430155;1822.085524744087;1538.4280625834015;3580.2386089506103;2387.821597150674;960.6594167798634;2143.9935686301083;2734.7806542708972;2971.9092864759527;64.02955129035335;3829.6602678253676;3379.791482010188;2252.5928500547284;1191.1013539580192;2537.437403139815;2551.263357717181;1965.2470455876628;3325.173740380093;1433.9195067613707;1513.4648423035637;2286.331446528961;3625.042428195218;2462.9079417788366;2040.8641357259555;2794.4693500994895;3310.0588521781683;3958.584526125718;707.66154967416;3114.2735405386006;3404.7258199981343;1682.9685637918014;2606.496044333758
6;2410.118197198744;140.09843637718964;1245.6793441627506;2461.1006805837687;2050.543216244772;1334.0566191918726;2333.6531764633924;1271.3397659143025;1260.4145999153739;2692.4492157108793;3763.448107875984;487.1533580089794;209.98364671877872;1799.5996526917356;3151.993843436925;1901.9599108114112;579.28469914394;391.13379142612126;2476.4695706898683;2082.3777265347335;2228.13144225114;434.1768775695861;1136.7858643258094;4313.860532178772;1432.955639487245;921.1479227227439;367.0540666089686;3598.3961911851125;716.4011881257691;442.6171115231807;1180.0488902447823;2598.703101111871;1194.6111041694846;1045.8465042466978;1608.8815628041802;432.70925439575217;2464.5591855345224;2342.40386321419;1187.313333016549;518.9754190836336;1476.0274925110057;1511.3396709534084;455.735621157859;529.898993978404;533.5835306291691;3039.398186392769;255.6982875612752;457.758307196516;1955.9447218439327;825.4021701019501
7;2883.4718131608656;223.93844952714434;1221.164150535388;2801.4276072441635;2321.262577353451;1533.0635938447415;2611.4417939076434;1295.095222282178;1386.3199334531716;2678.4531745625723;3860.8342638754643;343.05725841340484;432.4776427849205;1691.09468599669;3838.3051949925484;1822.3147651457548;552.4148174118455;447.9737279754969;2590.9653576464407;2341.2475553348286;2396.149868698246;448.9434697583275;1423.731654525252;4490.508146414512;1506.4844600384658;970.4869317364779;529.2570503224695;3977.6024319349344;435.78834398070194;639.7614830146955;1213.8782006746533;2817.8144169697216;1215.4319252155012;1360.0742625680393;1625.3599406196904;507.61362834753334;2574.640384052475;2383.216692548902;1157.473821454005;593.8277709448274;1480.6360878721239;1587.5664462730258;692.3667533243504;713.639501104818;354.250081014678;3090.512893675185;447.45863068321324;549.7022669096342;1938.48121053597;1038.6122068682803
8;1278.4900605367147;1184.109848796825;371.6800276858693;1288.9981517198248;1201.2877005533492;904.0617561945255;1120.3908305400203;378.64321645656105;853.8954339730778;1197.6540477617107;2309.831094749881;1586.8944525222958;1153.8759767969648;801.5084319375451;2271.4821209233764;553.1483000700763;2083.005737245424;1812.5592601234025;1472.3063431108123;1055.3284220149917;700.7797193465507;1661.8395687750126;308.3331935004704;3253.3332594089297;201.79502707846487;609.1635647881938;976.9401266043577;2033.2267460571031;1747.6254460095265;1053.0758418096257;274.55291907506603;1147.042060275877;598.3058935203372;596.638006001007;489.5795172181749;1648.471485940849;1001.8607825841816;779.1310421291164;308.76353319676906;1939.9317281082542;454.79810485329216;524.1615836397276;965.7688951281796;964.0346287830813;1465.086883198944;1510.11063450027;1161.5821292795279;1665.9883555612632;497.2144747082649;587.9674483043342
9;2810.1322034664195;653.825670985894;898.2903708695746;2477.1264509999564;2649.841294322299;1528.2170955725055;2388.928243241864;1277.8867959660838;1561.1348855458277;2177.086192520696;3593.430957930655;546.6471091500594;800.4601614748991;1955.0737063321235;3371.0788991523705;1871.0904251337122;1172.3066603803431;993.6280684764303;2392.2023464062386;2321.586950221464;2070.9001374801983;1129.8793222934821;1041.8001802863125;4135.463478015102;1322.0217905854433;698.7261231860172;862.1673076522558;3254.5240497608474;485.5713952749678;1048.7021937215363;1261.0379015220035;2242.4224958701607;1383.8447068324078;1468.4277900706852;1564.0508201196685;1025.5512137390415;2230.910229973591;1948.7663650998047;1157.6429343776801;1238.039131024018;1082.958156570944;1781.2327571153849;933.041530826224;935.846432330933;327.72711519034243;2590.2001754427447;756.429229718469;1164.8283202115244;1792.9276061579055;839.8397588998228
10;2729.6150546098124;396.51506457287223;908.6502024677463;2596.6753115590736;2445.4545218022377;1661.2524425436927;2278.904007567111;1339.2459894999042;1473.427681038999;2461.967232977031;3239.2203260452748;360.6859604032868;771.1680361367405;1741.146604203132;3651.9129717416045;1949.9996271849382;1054.584257314885;941.3124962412137;2821.1908982434984;2293.898233809975;2129.636001402443;992.7983528743999;1092.5729921990385;4499.743134117937;1468.9264183166354;726.2376852897839;710.4802088248537;3745.9958563106393;429.48211705478303;793.9148443084587;1227.1859711654147;2617.1084057968496;1283.5536705359177;1204.2479846931433;1631.8393880072133;934.5810568804885;2290.825001257513;2105.458036024018;1248.0197387729402;1061.937482513761;1175.732109833944;1663.1421372704694;818.7707774084415;800.5932195332042;234.06731890089293;2742.0532345923148;685.1109837588627;1014.5166872823675;1892.7017308326308;792.0867349701331
11;2376.9448556816337;928.1703924079397;790.5570896623207;2169.9906050023073;2570.539604205205;1570.1084563068182;2219.0221009359934;1489.6972018525178;1656.3048076403677;1948.5458739837416;3275.041794560241;806.1752816050279;1067.5473198912857;2145.5375996144485;2956.441791051604;1655.606867976392;1652.9432277368956;1399.4928219975498;2562.281277816517;2423.419242428183;1640.5901640070335;1346.6512519134426;1013.2033409170298;3837.6785871122743;1205.7674892846037;619.3044946078229;939.6377757518142;3621.8675204370124;855.7878371310223;1229.8770383727374;1135.184938177387;2276.450654853654;1526.3453993979103;1362.7882098202492;1708.7684461929773;1468.3481827079358;2242.314045590878;1879.6339270743679;1236.1119538860492;1688.3789725014417;847.2448855622778;1570.7982931220743;1232.4339920742752;1167.819446494947;745.6478468712919;2588.844694856353;953.987107181694;1416.5846672821403;1579.422407243384;836.2712943813536
12;1049.9404771901177;2634.223124870734;1895.718900897031;454.2289917342932;1444.2390732020247;1893.8458021961374;564.477787036935;1729.9140863950522;2292.4004813120773;575.3441781308201;890.0434267938435;2997.2000324801256;2741.7923342195854;1661.5749851054604;424.6088501816175;1239.8000033058117;3719.4563379139627;3250.6147006736946;299.06769053351076;1722.620501082566;942.6776386423476;3513.2259726786515;1852.8827375210797;1442.9514929687575;1461.9890415053228;2046.8595586108931;2406.876711832788;904.9653875100307;3050.7787401550886;2542.1228354781733;1838.2064948463244;472.4951844293543;1920.2829754754503;2104.804482506502;1617.3415461048821;3271.0098334353856;647.9656518848851;757.6188812567157;1950.6134900161087;3384.600963896962;1896.334746703127;1638.7533224133372;2674.1694446610913;2838.1759443567776;3358.678601658336;474.86567312434687;2829.178332204557;3137.601810587448;1149.4781239033443;2003.9616843092117
13;1387.6804308050876;1301.3866089609508;487.6690472166579;1002.0083058835353;1117.6273497322904;916.3672351513047;1004.987129212203;511.4283644164942;845.1852581909882;1010.779599903896;2222.3629446741056;1790.8874028965095;1528.6324625578152;928.8014265776085;1958.2186707497515;481.28076139578235;1847.360535306136;1796.14551376378;1158.2215811491737;1020.7178362364193;544.0518605103554;2018.6674166028251;382.0652827385705;3023.893410958292;40.268971910755056;764.2925831488158;1092.6504899593049;1964.2802126200609;1984.9110399143485;1361.692803861709;453.3352834174375;1040.4895712033435;750.6654232825354;706.0480657528387;613.2217071359854;1752.2383155463256;893.5389681812015;734.7679389813455;513.6341504894189;1897.1729467826808;493.09741023334306;610.4823637160913;1066.8584409049154;1148.2905765023052;1688.149448120635;1375.4546273938288;1140.354662489919;1747.7645896459558;391.91913043032827;724.1032161953653
14;1459.3647862322916;1028.5808365996463;892.7221529685643;1844.7931840985207;1154.3036595261558;302.2982984300852;1656.0824279808544;335.0642161838198;189.42295395215646;1899.9405664141932;2634.434963743536;1402.7684464189736;764.3400491525936;639.0587336550694;2594.5146280002486;965.9613455825421;1393.769781277665;1305.570909534361;1899.515524806486;932.543183712845;1501.9372360056564;1278.138723413351;915.2572448289818;3430.066026215193;902.5029660505404;935.8541062238156;651.0231554840107;2552.0760413516687;1720.3796477128303;560.6510086555055;511.31994625521764;1809.0071766182857;168.25832464931796;150.80849547051346;580.2623194738286;956.3773942529662;1484.1931345337894;1548.7987434379274;400.98932426172104;1188.1930519594198;1089.277825585349;513.3707576931376;537.9280244435438;522.3419037794374;1317.7489396198464;1927.7855786405407;751.0276496006823;1089.8749320441302;1187.1580187477482;593.3776713230803
15;2230.0395126983817;522.7968606813322;716.9220740708448;2172.2905793996224;2078.5898180502986;1450.9398416445276;2326.218813047395;1128.7711274074843;1381.0249242768466;2180.31340944191;3023.251380426279;629.7662988643137;784.6853636738643;1815.7982328829178;2906.389235144153;1651.806879370024;1160.0100698685144;985.1858133504146;2207.904960032611;2123.996069106885;1619.5913261400433;983.6749596959776;900.772755179463;3870.2257589411897;1361.6633266141703;480.64147033102194;663.6546822370057;3105.058787705481;641.1801154547992;912.1279570741721;1060.1935270836477;1994.5998176361666;1190.6842789291697;1208.4391548235756;1609.3418475333476;955.6049824961837;1876.3337137576523;1941.9143421382503;1033.2210357911247;1140.406674020293;1036.4541531453592;1321.391066552969;820.4160698528158;740.8171738229777;437.7062333235582;2893.218881281973;602.7947412024339;981.2220729696048;1733.2013423769;639.3236144739851
